Id,SalePrice
2735,133388.71212094295
2736,136557.0988301818
2737,120473.80980777394
2738,138815.95079929644
2739,157344.01449566064
2740,135166.74398193037
2741,142249.46907349888
2742,156763.73192202146
2743,159411.49140584827
2744,161060.35355140473
2745,137987.03003599728
2746,138368.62833115825
2747,155192.68182293058
2748,123280.32832682217
2749,128903.29802775473
2750,126096.97988047253
2751,133983.37906137042
2752,205205.04823017004
2753,143402.1524418241
2754,197849.97088275058
2755,131132.00682540718
2756,93423.94675146049
2757,69660.91144480437
2758,86957.72105153649
2759,158977.39119353864
2760,117703.46462952037
2761,144419.17967872883
2762,146848.41810284808
2763,189631.95869234478
2764,153878.3981103754
2765,283132.53258558357
2766,128821.04989036833
2767,85286.70159615375
2768,129319.94073305328
2769,130143.29356877439
2770,142606.00996379417
2771,106276.70577807809
2772,112645.42444817143
2773,155314.23228548918
2774,144552.2453875734
2775,115924.61988712222
2776,146295.4547032731
2777,142981.6711175323
2778,113097.32912052657
2779,120178.80241494872
2780,100247.6146631604
2781,96854.0169826524
2782,94913.58468477585
2783,98572.05851160857
2784,116034.16571999117
2785,131621.30828012785
2786,66550.56950150523
2787,124967.11959387826
2788,74142.02418558714
2789,170723.01691982042
2790,97019.83244580732
2791,108062.98207335
2792,59063.64151315536
2793,163605.36328517
2794,96603.3409797525
2795,120315.75651662596
2796,99667.75827496138
2797,199642.78343972875
2798,110443.17201410752
2799,117982.77342604475
2800,71903.73836878318
2801,111137.71768547474
2802,128929.36153942456
2803,171590.16239638955
2804,131440.59874982628
2805,97396.63571962676
2806,85217.95460735174
2807,162331.80282601708
2808,145918.9420224286
2809,129426.9551095155
2810,123988.95760060697
2811,159886.45768011516
2812,165038.04038303907
2813,156821.88493051264
2814,160268.86359321032
2815,97836.4171313131
2816,234386.8091673622
2817,145819.7481224459
2818,126922.22131313091
2819,166891.82408532253
2820,136916.31644981043
2821,109194.18971796309
2822,195331.7176135702
2823,298088.98399535764
2824,170177.2100332367
2825,146566.1133180381
2826,130933.65728211412
2827,140829.1899992736
2828,229859.87721414806
2829,216932.55370374199
2830,229053.42161819115
2831,178588.84034133155
2832,241895.70188863078
2833,312790.54889822373
2834,226765.71146398154
2835,226965.42172726168
2836,197001.90058201237
2837,157938.91060630957
2838,147440.51937593767
2839,170805.22227637505
2840,201844.3768948277
2841,210218.43871132703
2842,232232.12698188305
2843,152706.58284265234
2844,171904.1310740332
2845,124070.29934067868
2846,214340.6425442739
2847,206230.46948559344
2848,226497.70552306648
2849,200957.58141913486
2850,283380.2053625197
2851,222268.99731817245
2852,242623.40655153265
2853,238574.73922043663
2854,137743.35738084005
2855,202534.9330131529
2856,205510.6211068295
2857,192020.04242568227
2858,213372.006073874
2859,110609.83966054051
2860,122899.16568656536
2861,132059.81748009264
2862,193043.641171578
2863,136135.84903425453
2864,244839.2168399249
2865,149564.89809403147
2866,150726.33554768376
2867,95635.66321614044
2868,99794.14746544453
2869,97155.56806728487
2870,125557.92504181783
2871,88968.81596651231
2872,51051.515421146214
2873,101225.36912926102
2874,138239.7575012742
2875,114261.49608739327
2876,166502.43297795724
2877,143510.7841040244
2878,158085.45579328606
2879,136740.44930129626
2880,104023.38297372029
2881,141825.03440940374
2882,170231.41628819285
2883,189274.9132027647
2884,198241.88713086408
2885,184858.74145027823
2886,219535.84481502726
2887,102326.23144392403
2888,138936.11309225374
2889,60224.484168725416
2890,78110.07550626248
2891,136646.98089429125
2892,47425.08508805603
2893,81700.9123930267
2894,60123.028390570944
2895,347482.8639397775
2896,281693.3709739366
2897,214288.98552655088
2898,155799.3378964159
2899,213372.77207480153
2900,159014.06782744324
2901,216930.7600611803
2902,189338.48895551515
2903,330730.059861958
2904,355501.69768612145
2905,87613.40180515272
2906,203765.02388193627
2907,114001.83048257636
2908,129941.06247160856
2909,158183.68230003346
2910,76367.95588873727
2911,86027.5140261634
2912,153474.3788904304
2913,85695.78687987477
2914,81737.366754956
2915,88507.5993400892
2916,86532.20836619393
2917,169011.55548033162
2918,121358.93563558283
2919,231040.1488352028
